ID,Title,Category,Link,Preview Icon,Pages,PDF Link,Description,Keywords,Accession Number,Publisher,ISBN,Condition,Author,Language,Year,Script,Custodian,Digitization Sponsor
3171,Dhadian Di Mang,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=3171&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-000908_200.jpg,42,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0003171.pdf,"This is a poetic rendering in the folk style in the Kissa-kav tradition. It deals with several miraculous deeds performed by some of the Sikh Gurus. It is based on oral history and imaginative flights of fancy. It is meant to be read and recited before the rural audience which believes in such myths and make-believe stories. The author has used several popular poetic devices to narrate these episodes. It entertains as well as instructs and highlights the spiritual powers of Sikh Gurus. These myths are associated with several Sikh shrines scattered all over Punjab. Writings such as this have a mass appeal for the devout followers. Its literary merit is limited, though it represents a genre in Punjabi poetry","Jogi,  Guru Angad Dev,  Jat,  Guru Amardas,  Bhai Adam,  Guru Arjan Dev,  Ganga ji,  Mao",BK-000908,"Chatar Singh Jiwan Singh, Sri Amritsar",,Good,"Sohan Singh, Bhai",Panjabi,,Gurmukhi,Karnail Singh,
3182,Dhadian Di Mang,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=3182&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-000906_200.jpg,112,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0003182.pdf,"This collection of ballads containing four episodes - three about Guru Nanak and one about Guru Har Gobind highlight the spiritual powers of two Sikh Gurus. Since ballads are meant to be both inspiring and instructive, these ballads are sung at large Sikh congregations. The author has used all the prevalent popular poetic device of Punjabi poetry and folk songs. Use of these devices makes their singing captivating and saves them from being monotonous and sermonizing. The readers /audience are held spell-bound through the rendering of different melodies and tunes. The ballads are appealing to the heart, melodious to the ear and inspirational to the faith of audiences in Sikh Gurus. Indirectly, it propagates Sikh religion among the masses","Guru Nanak,  Wali Kandhari,  Sajjan Thug,  Mata Sulakhni,  Bidhi Chand",BK-000906,"Chatar Singh Jiwan Singh, Sri Amritsar",,Good,"Sohan Singh, Bhai",Panjabi,,Gurmukhi,Karnail Singh,
3190,Gur Partap Suraj Granthwali,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=3190&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-000957_200.jpg,1536,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0003190.pdf,"This is a valuable commentary on the text of one of the primary sources of Sikh history ""Sri Gurpartap Suraj Granth"". It highlights not only the biography of the author of this poetic epic, but also highlights it historical, literary, spiritual, and ideological aspects. Since its diction is archaic Brajbaba (a hybrid of Hindi and Punjabi) the meanings of difficult words have been given in foot notes on each page. Valuable comments have been added where-ever the author's assertions run counter to Sikh ideology and spiritual beliefs. On the whole, this monumental work is a helpful guide for the readers and scholars who wish to grasp its contents and message","Kavi Jeewan,  Boli Chhand,  Alankar,  Rut Vernan,  Ithas,  Guru Nanak Dev,  Arjan Dev",BK-000957,Bhai Vir Singh,,Good,Santhok Singh,Panjabi,1936,Gurmukhi,,
3195,Khalistan Sarabpakhi Adhian,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=3195&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-000726_200.jpg,120,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0003195.pdf,"Majority of the Sikhs feel that they have been given a raw deal and injustice both by their British as well as Indian rulers before and after India's independence in 1947. The reorganization of Punjab state in 1966 more on Communal lines rather than on linguistic basis as in the case of some other Indian states has further created more bitterness among the Sikhs. This rise of Sikh militancy, violence and resultant bloodshed in the 1980s has given rise to a demand for a purely Sikh state of Khalistan among some sections of the Sikh society. The present volume analyses this demand for a separate Sikh homeland from various aspect such as its geographical territorial boundaries, economic and geo-political stability and plight of the Sikhs settled in several parts of India and the world. After analyzing all these factors, the author is of the opinion that the creation of an autonomous state within the union of India will serve the Sikh interests better than the creation of a theological independent Sikh state of Khalistan. The author's analysis is critical, objective and based on ground realities","Sikhan dian Kurbanian,  Desh di wand,  Bharti Samvidhan,  Janta Party,  Anandpur Sahib,  Khalistan,  Bhugolik,  Rooprekha,  Akali leaders,  Sant Nirankari Mandal,  Sardar Ujjal Singh,  Dr. Maheep Singh,  Chief Khalsa Dewan",BK-000726,Panjabi Writers Co-op Society,,Good,"Harbans Singh, Prof.",Panjabi,1982,Gurmukhi,Institute Of Sikh Studies,
3198,Punjab Dictrict Gazetteer - Jullandhar,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=3198&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-000677_200.jpg,580,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0003198.pdf,,"Punjab District Gazetteers,  Jalandhar,  Govt Record,  Official Document,  Bein,  Dasuya,  River System,  Cis-Satluj,  British Empire,  Mughal,  Turk,  Afghan,  Ladakh Campaign,  Pakistan Conflict,  World Wars,  Ghadar Movements,  NEFA,  Panchayati Raj,  Zila Parishad",BK-000677,"Revenue Department, Punjab",,Good,Unknown,English,1980,Roman,Nanakshahi,
3215,The Golden Book Of India,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=3215&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-001226_200.jpg,626,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0003215.pdf,"It is a dictionary of the family tree and biographical accounts of ruling prices and chief of Indian states during the overall rule of the British Empire in India. It also contains a catalogue of various titles held by their respective native rulers and their annotated meaning in English. This glossary of titles and names and brief biographical notes familiarizes the reader with the feudal system of governance of states during the colonial rule and the overall supremacy of their colonial masters. Most of these titles were given to native provincial rulers for the services rendered to their colonial masters. It is a good reference network for researchers of 18th-19th Indian history. The British compiler calls it a ""Golden Book of India"" which smacks of his colonial mindset.","Bahadur,  Maharaja,  Rai Sahib,  Raja-i-Rajagan,  Shamsher Bahadur,  Abdul Latif,  Amar Singh,  Vasundra Raja Jawahir Singh",BK-001226,Macmillan & Co.,,Good,"Roper Lethbridge, Sir",English,1893,Roman,"Kirpal Singh, Dr.",
3220,Who's Who Punjab Freedom Fighter Vol.2,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=3220&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-001225_200.jpg,962,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0003220.pdf,"This volume contains a directly of eminent freedom fighters involved in the freedom struggle of India from the states of United Punjab from Yamuna in the east to Peshawar in the northwest. The names of thousands of Punjabi fighters and brief details about their biography and sacrifice have been recorded in the alphabetical order from ""J"" to ""Z"". The whole catalogue is based on information collected from state archives, old district wise records, and official reports and several institutions. It reflects the proud heritage, patriotism and sacrificing spirit of people of Punjab. It is a source of knowledge and inspiration for the post-independence younger Indian generation.","Jagat Singh,  Jwala Singh,  Kashi Ram,  Kartar Singh Giani,  Kisan Singh Gargaj,  Lajpat Rai,  Mohan Singh (General),  Bhai Parmanand,  Yash Pal,  Zail Singh Giani",BK-001225,Punjabi University Patiala,,Good,Unknown,English,,Roman,"Kirpal Singh, Dr.",
3228,The Administration Of The Sultanate Of Delhi,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=3228&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-001223_200.jpg,316,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0003228.pdf,"This is a history of Muslim Sultanate rule in India approximately from 1206 to 1555. Several Sultanate kings of Turkish, Sayeed and Afghan origin ruled India and left a stamp of their rule on the history of India. The whole account is quite authentic and reliable since it's based on the study of ancient Persian historical records, and their english translators, later works of Persian historians and scholars, travelogues, Muslim law and justice system, coins, Inscriptions Numismatics and Epigraphy, as well modern books on history of Sultanate period. The brief headings on the margins of each topic facilitate the readers' work. It covers all aspects of Sultanate rule such as Islamic religion, Shariat law, and status of sovereignty, governance, finance and education. The language is communicative and easily intelligible.","Daulat Khan Lodhi,  Buhlul,  Sikander,  Ibrahim,  Sher Shah,  Qutb-ud-din Aibak,  Khiljis,  Qarawinah,  Tughluq,  Sayyids,  Lodis",BK-001223,SH. MUHAMMAD ASHRAF Kashmiri Bazar Lahore,,Good,Ishtiyaq Hussian Qurashi,English,1942,Roman,"Kirpal Singh, Dr.",
3229,A Concise History Of Ceylon,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=3229&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-001222_200.jpg,448,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0003229.pdf,"This is an informative history of Ceylon (Sri Lanka) from the earliest settlements up to the occupation of this Island Country by the Portuguese in 1505. It highlights the characteristics of several kingdoms and dynastic which existed and ruled this country from time to time. Moreover, it describes the influence of Aryans and Buddhism on its population. It is a fine record of the panoramic procession of Sri Lankan kings and their Kingdoms. The distinct racial religious, cultural and civilizational attributes of this Island nation come out of this description. The reader feels rewarded.","Aryan Settlements,  Buddhism,  Vijayan Dynasty,  Lambakanna Dynasty,  Anuradhapura Dynasty,  Vija Bahu Cola,  Prakaramabahu,  Polonnaruva,  Gampala,  Rayigama,  Kotte",BK-001222,Ceylone University Press,,Good,,English,1961,Roman,"Kirpal Singh, Dr.",
3232,Hinduism in Ceylon,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=3232&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-001211_200.jpg,252,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0003232.pdf,"The book consisting of two parts deals with the political and religious developments which have influenced the religion of Tamil residents of Ceylon (Sri Lanka) as well as the beliefs, practices and customs of Tamil Hindus. It sums up the history of Hinduism, both in the past and present, as practised in this Island country. The details are factual, chronological and language used is very lucid and readable. It makes a significant addition to the history of Ceylon.","Tamils,  Sinhalese,  Buddhism,  Tamil Hindus,  European Powers,  Objects of worship,  Temples,  rituals,  festivals,  Pilgrimages,  caste,  Auspicious Days,  Magic,  Jaffna,  Colombo,  Wellawatta",BK-001211,M.D. Gunasena,,Good,James Cartman,English,1957,Roman,"Kirpal Singh, Dr.",Anonymous - ਹਮ ਰੁਲਤੇ ਫਿਰਤੇ ਕੋਈ ਬਾਤ ਨ ਪੂਛਤਾ
3233,Who's Who Punjab Freedom Fighters Vol.1,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=3233&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-001221_200.jpg,718,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0003233.pdf,"This volume is a directory of landmark events and persons involved in the freedom struggle of India from the region of United Punjab from Yamuna in the East to Peshawar in the north-west. This volume alone contains the names of 34000 freedom fighters out of which nearly two thousand laid down their lives for the freedom of their motherland. The volume begins with detailed background history of freedom struggle. The whole catalogue is based on information collected from state Archives and old District records, official reports and several institutions. It reflects the proud heritage and patriotism of people of Punjab. It is a source of inspiration for the post-independence younger Indian generation. The names and relevant details from ""A"" to ""I"" have been recorded in the alphabetical order in these volumes.","Bhagat Singh,  Ishar Singh,  Fauja Singh,  Gurnam Singh,  Harnam Singh",BK-001221,Punjabi University Patiala,,Good,Unknown,English,,Roman,"Kirpal Singh, Dr.",
